iter	Passed	Remaining
4778	85382	93279
4779	85399	93261
4780	85416	93241
4781	85437	93226
4782	85454	93208
4783	85471	93189
4784	85489	93171
4785	85509	93156
4786	85525	93136
4787	85542	93117
4788	85561	93100
4789	85580	93083
4790	85598	93066
4791	85615	93048
4792	85634	93031
4793	85652	93013
4794	85669	92994
4795	85686	92976
4796	85704	92957
4797	85720	92938
4798	85741	92924
4799	85758	92905
4800	85776	92886
4801	85792	92867
4802	85818	92858
4803	85835	92839
4804	85851	92819
4805	85870	92803
4806	85888	92785
4807	85903	92764
4808	85921	92746
4809	85950	92740
4810	85966	92720
4811	85983	92701
4812	86002	92685
4813	86019	92666
4814	86036	92647
4815	86052	92627
4816	86070	92610
4817	86087	92591
4818	86105	92573
4819	86124	92556
4820	86142	92539
4821	86162	92523
4822	86178	92503
4823	86196	92486
4824	86213	92467
4825	86230	92448
4826	86250	92432
4827	86267	92414
4828	86285	92396
4829	86312	92387
4830	86331	92371
4831	86347	92351
4832	86365	92334
4833	86383	92315
4834	86400	92297
4835	86417	92278
4836	86435	92261
4837	86453	92243
4838	86472	92227
4839	86491	92209
4840	86508	92191
4841	86527	92174
4842	86546	92157
4843	86562	92137
4844	86580	92119
4845	86596	92100
4846	86614	92082
4847	86631	92063
4848	86649	92046
4849	86667	92028
4850	86684	92009
4851	86703	91992
4852	86721	91974
4853	86738	91956
4854	86755	91937
4855	86775	91921
4856	86795	91905
4857	86811	91886
4858	86829	91868
4859	86848	91852
4860	86866	91834
4861	86884	91816
4862	86904	91801
4863	86934	91795
4864	86951	91777
4865	86968	91757
4866	86986	91740
4867	87003	91721
4868	87020	91703
4869	87038	91684
4870	87054	91665
4871	87072	91647
4872	87090	91630
4873	87109	91613
4874	87126	91594
4875	87144	91576
4876	87160	91557
4877	87179	91540
4878	87195	91520
4879	87212	91501
4880	87231	91484
4881	87248	91465
4882	87264	91445
4883	87290	91437
4884	87307	91417
4885	87323	91398
4886	87339	91378
4887	87357	91360
4888	87373	91341
4889	87391	91323
4890	87408	91304
4891	87426	91286
4892	87455	91279
4893	87471	91260
4894	87489	91242
4895	87507	91225
4896	87523	91205
4897	87541	91187
4898	87557	91167
4899	87572	91147
4900	87590	91128
4901	87608	91111
4902	87623	91090
4903	87640	91072
4904	87656	91051
4905	87673	91033
4906	87693	91017
4907	87710	90998
4908	87728	90981
4909	87747	90963
4910	87766	90947
4911	87785	90931
4912	87803	90913
4913	87832	90907
4914	87850	90888
4915	87870	90873
4916	87889	90856
4917	87906	90838
4918	87926	90821
4919	87943	90803
4920	87961	90785
4921	87980	90769
4922	87998	90750
4923	88016	90733
4924	88032	90713
4925	88051	90696
4926	88069	90679
4927	88086	90660
4928	88103	90641
4929	88120	90622
4930	88133	90600
4931	88152	90583
4932	88175	90571
4933	88196	90555
4934	88214	90537
4935	88231	90519
4936	88249	90501
4937	88266	90483
4938	88284	90464
4939	88302	90447
4940	88322	90431
4941	88338	90411
4942	88355	90393
4943	88372	90374
4944	88390	90356
4945	88408	90338
4946	88425	90320
4947	88442	90301
4948	88458	90282
4949	88475	90262
4950	88493	90245
4951	88510	90225
4952	88528	90208
4953	88546	90190
4954	88574	90182
4955	88592	90165
4956	88608	90146
4957	88625	90126
4958	88641	90107
4959	88657	90087
4960	88673	90067
4961	88690	90048
4962	88706	90029
4963	88725	90011
4964	88742	89993
4965	88761	89976
4966	88781	89961
4967	88799	89943
4968	88815	89923
4969	88833	89906
4970	88849	89886
4971	88868	89869
4972	88885	89850
4973	88901	89831
4974	88919	89813
4975	88937	89795
4976	88956	89778
4977	88973	89759
4978	88991	89742
4979	89008	89722
4980	89025	89705
4981	89042	89686
4982	89061	89669
4983	89079	89651
4984	89098	89634
4985	89116	89617
4986	89136	89601
4987	89155	89584
4988	89174	89567
4989	89197	89555
4990	89214	89536
4991	89232	89518
4992	89248	89498
4993	89263	89478
4994	89279	89458
4995	89297	89439
4996	89314	89421
4997	89331	89402
4998	89348	89384
4999	89365	89365
5000	89382	89346
5001	89399	89328
5002	89417	89310
5003	89434	89291
5004	89451	89272
5005	89467	89253
5006	89484	89234
5007	89501	89215
5008	89518	89196
5009	89533	89176
5010	89563	89170
5011	89579	89150
5012	89595	89131
5013	89613	89113
5014	89631	89095
5015	89649	89077
5016	89666	89059
5017	89695	89052
5018	89713	89034
5019	89733	89018
5020	89752	89001
5021	89769	88982
5022	89786	88964
5023	89803	88945
5024	89819	88926
5025	89836	88906
5026	89855	88890
5027	89872	88871
5028	89889	88852
5029	89906	88834
5030	89925	88816
5031	89942	88798
5032	89958	88779
5033	89975	88759
5034	89993	88742
5035	90009	88722
5036	90025	88702
5037	90041	88683
5038	90072	88678
5039	90090	88660
5040	90108	88643
5041	90128	88627
5042	90147	88610
5043	90164	88591
5044	90181	88572
5045	90197	88552
5046	90214	88533
5047	90230	88514
5048	90249	88497
5049	90265	88477
5050	90282	88459
5051	90300	88441
5052	90317	88422
5053	90333	88403
5054	90349	88383
5055	90365	88363
5056	90381	88343
5057	90396	88323
5058	90413	88304
5059	90430	88285
5060	90446	88266
5061	90465	88249
5062	90483	88231
5063	90500	88212
5064	90517	88194
5065	90534	88175
5066	90552	88157
5067	90569	88139
5068	90585	88119
5069	90602	88101
5070	90622	88084
5071	90639	88065
5072	90657	88048
5073	90674	88029
5074	90696	88015
5075	90716	88000
5076	90734	87982
5077	90755	87967
5078	90770	87946
5079	90786	87927
5080	90804	87909
5081	90820	87889
5082	90836	87869
5083	90854	87852
5084	90871	87833
5085	90888	87814
5086	90905	87795
5087	90921	87776
5088	90938	87757
5089	90956	87740
5090	90972	87720
5091	90988	87700
5092	91006	87682
5093	91024	87664
5094	91048	87653
5095	91066	87635
5096	91083	87616
5097	91101	87598
5098	91119	87581
5099	91137	87563
5100	91155	87545
5101	91171	87526
5102	91189	87508
5103	91205	87489
5104	91222	87469
5105	91239	87451
5106	91256	87432
5107	91274	87414
5108	91295	87399
5109	91312	87381
5110	91329	87362
5111	91345	87342
5112	91361	87323
5113	91377	87303
5114	91394	87284
5115	91412	87267
5116	91429	87248
5117	91448	87231
5118	91466	87214
5119	91485	87196
5120	91502	87178
5121	91518	87159
5122	91538	87142
5123	91555	87124
5124	91573	87106
5125	91589	87086
5126	91608	87069
5127	91625	87051
5128	91643	87033
5129	91659	87013
5130	91689	87008
5131	91708	86990
5132	91725	86971
5133	91741	86952
5134	91757	86933
5135	91775	86914
5136	91794	86897
5137	91824	86891
5138	91842	86874
5139	91860	86856
5140	91876	86837
5141	91895	86820
5142	91911	86800
5143	91927	86780
5144	91945	86762
5145	91963	86745
5146	91981	86727
5147	91998	86708
5148	92015	86689
5149	92032	86671
5150	92051	86654
5151	92068	86635
5152	92086	86617
5153	92103	86599
5154	92121	86581
5155	92137	86562
5156	92154	86543
5157	92173	86526
5158	92202	86519
5159	92220	86501
5160	92237	86482
5161	92252	86462
5162	92271	86444
5163	92288	86426
5164	92307	86409
5165	92324	86390
5166	92340	86371
5167	92357	86353
5168	92374	86334
5169	92392	86316
5170	92409	86297
5171	92429	86282
5172	92448	86264
5173	92465	86246
5174	92481	86226
5175	92499	86208
5176	92522	86195
5177	92551	86188
5178	92566	86168
5179	92585	86150
5180	92602	86132
5181	92618	86112
5182	92636	86095
5183	92653	86075
5184	92671	86058
5185	92689	86040
5186	92705	86021
5187	92722	86002
5188	92738	85983
5189	92754	85963
5190	92775	85948
5191	92794	85931
5192	92811	85913
5193	92829	85895
5194	92846	85876
5195	92864	85858
5196	92882	85840
5197	92900	85823
5198	92917	85804
5199	92935	85787
5200	92953	85768
5201	92972	85752
5202	92990	85734
5203	93008	85716
5204	93024	85697
5205	93043	85679
5206	93061	85662
5207	93079	85644
5208	93097	85626
5209	93116	85609
5210	93134	85592
5211	93151	85573
5212	93177	85563
5213	93193	85543
5214	93209	85524
5215	93228	85506
5216	93246	85488
5217	93264	85471
5218	93284	85455
5219	93306	85441
5220	93323	85422
5221	93340	85404
5222	93359	85387
5223	93376	85369
5224	93395	85352
5225	93413	85333
5226	93430	85315
5227	93448	85297
5228	93466	85279
5229	93485	85263
5230	93504	85246
5231	93521	85227
5232	93541	85211
5233	93560	85194
5234	93589	85187
5235	93610	85171
5236	93628	85153
5237	93645	85135
5238	93664	85119
5239	93683	85101
5240	93700	85083
5241	93718	85065
5242	93737	85048
5243	93755	85030
5244	93772	85011
5245	93791	84995
5246	93810	84978
5247	93826	84958
5248	93844	84941
5249	93861	84922
5250	93891	84915
5251	93910	84898
5252	93929	84881
5253	93946	84862
5254	93962	84843
5255	93979	84824
5256	93998	84808
5257	94015	84789
5258	94032	84770
5259	94048	84750
5260	94066	84732
5261	94085	84716
5262	94102	84697
5263	94123	84682
5264	94139	84663
5265	94156	84644
5266	94173	84625
5267	94190	84606
5268	94208	84588
5269	94226	84571
5270	94254	84562
5271	94272	84544
5272	94291	84527
5273	94310	84510
5274	94328	84493
5275	94346	84475
5276	94363	84456
5277	94380	84438
5278	94398	84420
5279	94415	84402
5280	94432	84382
5281	94451	84366
5282	94471	84350
5283	94490	84333
5284	94506	84313
5285	94523	84294
5286	94541	84277
5287	94561	84260
5288	94577	84242
5289	94595	84223
5290	94619	84211
5291	94638	84194
5292	94658	84178
5293	94674	84158
5294	94694	84142
5295	94709	84122
5296	94725	84103
5297	94744	84085
5298	94764	84069
5299	94784	84054
5300	94801	84035
5301	94818	84016
5302	94837	84000
5303	94854	83981
5304	94877	83967
5305	94894	83949
5306	94912	83931
5307	94929	83913
5308	94945	83893
5309	94964	83876
5310	94982	83858
5311	95012	83851
5312	95028	83832
5313	95044	83812
5314	95062	83794
5315	95080	83776
5316	95096	83756
5317	95113	83738
5318	95131	83720
5319	95149	83703
5320	95165	83683
5321	95183	83665
5322	95203	83649
5323	95223	83633
5324	95242	83616
5325	95261	83599
5326	95292	83593
5327	95309	83574
5328	95327	83556
5329	95343	83537
5330	95359	83518
5331	95375	83498
5332	95392	83479
5333	95409	83460
5334	95425	83441
5335	95441	83422
5336	95460	83405
5337	95478	83386
5338	95497	83370
5339	95514	83351
5340	95531	83332
5341	95547	83313
5342	95565	83295
5343	95582	83276
5344	95599	83258
5345	95618	83241
5346	95640	83227
5347	95660	83211
5348	95684	83198
5349	95702	83180
5350	95718	83161
5351	95735	83142
5352	95752	83124
5353	95770	83105
5354	95785	83085
5355	95803	83067
5356	95819	83048
5357	95836	83029
5358	95853	83010
5359	95870	82992
5360	95891	82977
5361	95911	82961
5362	95931	82944
5363	95948	82926
5364	95967	82909
5365	95996	82901
5366	96015	82884
5367	96032	82865
5368	96051	82848
5369	96070	82831
5370	96087	82812
5371	96104	82794
5372	96121	82776
5373	96136	82755
5374	96154	82737
5375	96171	82719
5376	96188	82700
5377	96206	82682
5378	96227	82667
5379	96244	82648
5380	96263	82631
5381	96279	82612
5382	96302	82598
5383	96319	82580
5384	96336	82561
5385	96353	82542
5386	96371	82524
5387	96390	82508
5388	96408	82489
5389	96426	82472
5390	96443	82453
5391	96463	82437
5392	96481	82419
5393	96499	82401
5394	96516	82383
5395	96534	82365
5396	96554	82349
5397	96571	82330
5398	96588	82312
5399	96606	82294
5400	96622	82275
5401	96639	82256
5402	96656	82237
5403	96672	82218
5404	96692	82202
5405	96711	82185
5406	96730	82167
5407	96749	82151
5408	96766	82132
5409	96781	82112
5410	96799	82094
5411	96817	82076
5412	96835	82058
5413	96852	82040
5414	96870	82022
5415	96887	82003
5416	96905	81985
5417	96935	81978
5418	96952	81959
5419	96970	81941
5420	96988	81923
5421	97007	81906
5422	97025	81889
5423	97057	81883
5424	97077	81867
5425	97095	81849
5426	97114	81832
5427	97131	81813
5428	97148	81795
5429	97167	81777
5430	97184	81759
5431	97203	81742
5432	97221	81724
5433	97240	81708
5434	97258	81689
5435	97275	81671
5436	97292	81652
5437	97310	81634
5438	97329	81617
5439	97346	81598
5440	97363	81580
5441	97385	81566
5442	97407	81552
5443	97438	81544
5444	97456	81527
5445	97472	81507
5446	97489	81488
5447	97506	81469
5448	97523	81451
5449	97541	81433
5450	97559	81415
5451	97577	81398
5452	97596	81380
5453	97614	81363
5454	97631	81345
5455	97649	81326
5456	97668	81309
5457	97686	81291
5458	97703	81273
5459	97720	81254
5460	97736	81235
5461	97755	81218
5462	97773	81200
5463	97791	81182
5464	97815	81169
5465	97832	81151
5466	97849	81132
5467	97867	81114
5468	97884	81096
5469	97902	81078
5470	97921	81061
5471	97939	81043
5472	97959	81027
5473	97977	81009
5474	97995	80991
5475	98012	80973
5476	98033	80957
5477	98050	80939
5478	98067	80920
5479	98087	80904
5480	98104	80885
5481	98121	80866
5482	98136	80847
5483	98153	80828
5484	98183	80820
5485	98202	80803
5486	98218	80783
5487	98234	80764
5488	98250	80744
5489	98270	80728
5490	98288	80710
5491	98307	80693
5492	98323	80674
5493	98340	80655
5494	98358	80637
5495	98378	80621
5496	98396	80604
5497	98415	80586
5498	98433	80569
5499	98452	80552
5500	98469	80533
5501	98486	80514
5502	98504	80496
5503	98522	80479
5504	98551	80470
5505	98567	80450
5506	98583	80431
5507	98600	80412
5508	98617	80393
5509	98632	80373
5510	98650	80355
5511	98666	80336
5512	98686	80320
5513	98703	80302
5514	98720	80282
5515	98739	80265
5516	98756	80247
5517	98774	80229
5518	98791	80210
5519	98811	80194
5520	98827	80175
5521	98845	80157
5522	98862	80139
5523	98879	80120
5524	98895	80101
5525	98914	80083
5526	98936	80069
5527	98958	80054
5528	98978	80038
5529	98994	80019
5530	99012	80001
5531	99030	79983
5532	99048	79965
5533	99066	79947
5534	99084	79929
5535	99102	79912
5536	99120	79894
5537	99138	79876
5538	99156	79858
5539	99173	79840
5540	99192	79823
5541	99213	79807
5542	99230	79788
5543	99248	79770
5544	99264	79752
5545	99283	79734
5546	99305	79719
5547	99334	79711
5548	99353	79694
5549	99372	79677
5550	99390	79659
5551	99407	79640
5552	99426	79623
5553	99444	79605
5554	99461	79586
5555	99478	79568
5556	99495	79550
5557	99513	79531
5558	99531	79514
5559	99549	79496
5560	99566	79477
5561	99583	79458
5562	99603	79442
5563	99624	79427
5564	99641	79408
5565	99658	79390
5566	99676	79372
5567	99707	79364
5568	99724	79346
5569	99741	79327
5570	99759	79309
5571	99777	79291
5572	99795	79273
5573	99813	79256
5574	99830	79237
5575	99848	79219
5576	99867	79202
5577	99886	79185
5578	99902	79166
5579	99919	79148
5580	99939	79131
5581	99957	79113
5582	99976	79096
5583	99993	79077
5584	100011	79059
5585	100028	79041
5586	100047	79024
5587	100072	79012
5588	100089	78993
5589	100105	78974
5590	100124	78957
5591	100141	78938
5592	100160	78921
5593	100178	78903
5594	100196	78885
5595	100211	78865
5596	100229	78847
5597	100248	78830
5598	100264	78811
5599	100282	78793
5600	100301	78776
5601	100319	78758
5602	100338	78741
5603	100354	78722
5604	100373	78704
5605	100389	78685
5606	100406	78667
5607	100426	78650
5608	100450	78637
5609	100466	78618
5610	100484	78600
5611	100503	78582
5612	100519	78563
5613	100537	78546
5614	100556	78528
5615	100574	78510
5616	100590	78492
5617	100608	78473
5618	100628	78457
5619	100646	78440
5620	100663	78421
5621	100679	78401
5622	100697	78383
5623	100718	78368
5624	100735	78349
5625	100752	78331
5626	100768	78312
5627	100786	78293
5628	100803	78275
5629	100832	78266
5630	100848	78246
5631	100865	78228
5632	100883	78210
5633	100900	78191
5634	100916	78171
5635	100933	78153
5636	100953	78137
5637	100973	78120
5638	100990	78102
5639	101009	78085
5640	101029	78068
5641	101047	78051
5642	101064	78032
5643	101085	78016
5644	101102	77998
5645	101118	77979
5646	101134	77959
5647	101151	77941
5648	101170	77924
5649	101201	77916
5650	101221	77899
5651	101237	77880
5652	101253	77861
5653	101270	77842
5654	101287	77823
5655	101304	77805
5656	101320	77786
5657	101337	77767
5658	101357	77750
5659	101375	77732
5660	101394	77716
5661	101412	77697
5662	101431	77681
5663	101448	77662
5664	101468	77646
5665	101485	77627
5666	101503	77609
5667	101520	77590
5668	101539	77574
5669	101558	77556
5670	101581	77543
5671	101598	77524
5672	101613	77504
5673	101632	77486
5674	101649	77468
5675	101667	77450
5676	101684	77432
5677	101700	77412
5678	101717	77393
5679	101734	77375
5680	101750	77356
5681	101769	77338
5682	101787	77321
5683	101806	77304
5684	101823	77285
5685	101844	77270
5686	101860	77251
5687	101878	77233
5688	101895	77214
5689	101913	77195
5690	101942	77186
5691	101959	77168
5692	101976	77149
5693	101993	77131
5694	102011	77113
5695	102027	77094
5696	102045	77075
5697	102061	77056
5698	102078	77038
5699	102097	77020
5700	102115	77003
5701	102132	76984
5702	102151	76967
5703	102170	76949
5704	102186	76931
5705	102207	76915
5706	102225	76897
5707	102241	76878
5708	102258	76859
5709	102276	76841
5710	102297	76825
5711	102316	76809
5712	102333	76790
5713	102351	76772
5714	102368	76754
5715	102386	76735
5716	102403	76717
5717	102421	76699
5718	102438	76681
5719	102457	76664
5720	102474	76645
5721	102493	76627
5722	102509	76609
5723	102527	76591
5724	102544	76572
5725	102564	76556
5726	102581	76537
5727	102598	76519
5728	102617	76501
5729	102637	76485
5730	102660	76471
5731	102680	76454
5732	102699	76437
5733	102717	76419
5734	102735	76402
5735	102753	76384
5736	102771	76366
5737	102787	76347
5738	102804	76328
5739	102821	76309
5740	102838	76291
5741	102854	76271
5742	102870	76253
5743	102887	76234
5744	102904	76215
5745	102922	76197
5746	102940	76179
5747	102969	76170
5748	102986	76151
5749	103004	76133
5750	103020	76114
5751	103040	76098
5752	103058	76080
5753	103074	76061
5754	103091	76041
5755	103108	76023
5756	103126	76005
5757	103143	75987
5758	103160	75968
5759	103179	75951
5760	103199	75934
5761	103214	75915
5762	103232	75897
5763	103253	75881
5764	103272	75864
5765	103295	75849
5766	103312	75831
5767	103328	75812
5768	103346	75794
5769	103364	75776
5770	103381	75758
5771	103399	75740
5772	103418	75723
5773	103437	75706
5774	103454	75687
5775	103471	75668
5776	103490	75651
5777	103508	75633
5778	103525	75615
5779	103542	75597
5780	103561	75579
5781	103579	75561
5782	103599	75545
5783	103618	75527
5784	103641	75513
5785	103658	75495
5786	103675	75476
5787	103693	75458
5788	103712	75441
5789	103728	75422
5790	103746	75404
5791	103763	75386
5792	103780	75367
5793	103798	75349
5794	103815	75331
5795	103833	75313
5796	103850	75294
5797	103868	75276
5798	103886	75258
5799	103902	75239
5800	103921	75222
5801	103940	75205
5802	103956	75186
5803	103974	75168
5804	103992	75150
5805	104015	75136
5806	104034	75119
5807	104051	75100
5808	104069	75082
5809	104087	75065
5810	104106	75047
5811	104123	75029
5812	104142	75011
5813	104159	74993
5814	104177	74975
5815	104195	74957
5816	104212	74938
5817	104230	74921
5818	104248	74903
5819	104268	74886
5820	104287	74869
5821	104304	74850
5822	104320	74832
5823	104338	74814
5824	104358	74797
5825	104389	74789
5826	104406	74770
5827	104423	74751
5828	104439	74732
5829	104455	74713
5830	104474	74695
5831	104490	74677
5832	104507	74658
5833	104526	74641
5834	104543	74622
5835	104560	74604
5836	104579	74587
5837	104600	74571
5838	104618	74553
5839	104635	74535
5840	104656	74519
5841	104674	74500
5842	104690	74482
5843	104707	74463
5844	104723	74444
5845	104741	74426
5846	104772	74417
5847	104790	74399
5848	104808	74382
5849	104825	74363
5850	104842	74344
5851	104861	74327
5852	104878	74309
5853	104895	74290
5854	104912	74272
5855	104931	74254
5856	104948	74236
5857	104965	74217
5858	104982	74199
5859	104999	74180
5860	105016	74161
5861	105034	74144
5862	105052	74126
5863	105070	74108
5864	105087	74090
5865	105105	74071
5866	105122	74053
5867	105150	74042
5868	105167	74023
5869	105184	74005
5870	105202	73987
5871	105218	73968
5872	105237	73951
5873	105257	73934
5874	105273	73915
5875	105291	73897
5876	105308	73878
5877	105326	73861
5878	105344	73843
5879	105360	73823
5880	105377	73805
5881	105396	73788
5882	105417	73772
5883	105434	73754
5884	105451	73735
5885	105466	73715
5886	105484	73697
5887	105502	73679
5888	105521	73662
5889	105551	73653
5890	105569	73634
5891	105586	73616
5892	105603	73598
5893	105619	73579
5894	105637	73561
5895	105656	73543
5896	105673	73525
5897	105692	73508
5898	105711	73490
5899	105729	73472
5900	105746	73454
5901	105762	73435
5902	105780	73417
5903	105798	73399
5904	105818	73383
5905	105835	73364
5906	105854	73347
5907	105871	73328
5908	105891	73312
5909	105921	73302
5910	105938	73283
5911	105961	73269
5912	105979	73251
5913	105997	73234
5914	106014	73215
5915	106033	73198
5916	106050	73179
5917	106069	73162
5918	106085	73143
5919	106103	73125
5920	106122	73108
5921	106140	73090
5922	106158	73072
5923	106176	73054
5924	106192	73035
5925	106213	73019
5926	106229	73000
5927	106246	72981
5928	106271	72968
5929	106290	72951
5930	106307	72932
5931	106324	72914
5932	106342	72896
5933	106358	72877
5934	106376	72859
5935	106394	72841
5936	106412	72823
5937	106431	72806
5938	106448	72787
5939	106466	72769
5940	106484	72752
5941	106502	72734
5942	106519	72716
5943	106538	72698
5944	106558	72681
5945	106580	72666
5946	106599	72649
5947	106630	72640
5948	106649	72623
5949	106667	72605
5950	106684	72587
5951	106701	72568
5952	106719	72550
5953	106738	72533
5954	106755	72515
5955	106775	72498
5956	106792	72479
5957	106810	72461
5958	106830	72445
5959	106852	72430
5960	106870	72412
5961	106887	72393
5962	106905	72375
5963	106926	72360
5964	106945	72343
5965	106972	72331
5966	106989	72312
5967	107006	72293
5968	107023	72275
5969	107041	72257
5970	107059	72239
5971	107075	72220
5972	107093	72202
5973	107112	72185
5974	107130	72167
5975	107148	72149
5976	107166	72131
5977	107186	72115
5978	107203	72096
5979	107220	72078
5980	107241	72062
5981	107260	72044
5982	107290	72034
5983	107308	72017
5984	107326	71999
5985	107341	71979
5986	107357	71960
5987	107375	71942
5988	107393	71924
5989	107409	71905
5990	107426	71886
5991	107444	71868
5992	107461	71849
5993	107479	71832
5994	107496	71814
5995	107513	71795
5996	107532	71777
5997	107551	71760
5998	107569	71742
5999	107598	71732
6000	107614	71713
6001	107630	71693
6002	107647	71675
6003	107664	71656
6004	107682	71638
6005	107699	71620
6006	107717	71602
6007	107734	71583
6008	107750	71564
6009	107769	71547
6010	107788	71529
6011	107805	71511
6012	107825	71494
6013	107843	71477
6014	107861	71459
6015	107880	71442
6016	107899	71424
6017	107919	71408
6018	107937	71390
6019	107954	71372
6020	107983	71361
6021	108001	71343
6022	108018	71324
6023	108038	71308
6024	108056	71290
6025	108073	71272
6026	108092	71254
6027	108109	71235
6028	108126	71217
6029	108143	71198
6030	108162	71181
6031	108179	71162
6032	108199	71146
6033	108217	71128
6034	108236	71111
6035	108254	71093
6036	108275	71077
6037	108292	71058
6038	108310	71041
6039	108329	71024
6040	108347	71006
6041	108370	70991
6042	108389	70974
6043	108405	70954
6044	108421	70935
6045	108439	70917
6046	108459	70901
6047	108474	70881
6048	108493	70864
6049	108510	70845
6050	108528	70827
6051	108544	70808
6052	108563	70791
6053	108580	70773
6054	108599	70755
6055	108616	70736
6056	108633	70718
6057	108650	70700
6058	108671	70683
6059	108689	70666
6060	108706	70647
6061	108723	70628
6062	108744	70613
6063	108763	70595
6064	108780	70577
6065	108798	70559
6066	108814	70539
6067	108832	70522
6068	108849	70503
6069	108869	70486
6070	108886	70468
6071	108902	70449
6072	108919	70430
6073	108938	70413
6074	108957	70396
6075	108975	70378
6076	108993	70360
6077	109011	70342
6078	109027	70323
6079	109046	70306
6080	109061	70286
6081	109077	70267
6082	109094	70248
6083	109112	70231
6084	109140	70219
6085	109158	70201
6086	109176	70183
6087	109192	70164
6088	109210	70146
6089	109229	70129
6090	109246	70111
6091	109265	70093
6092	109285	70076
6093	109303	70059
6094	109320	70040
6095	109338	70022
6096	109355	70004
6097	109372	69985
6098	109391	69967
6099	109412	69952
6100	109429	69933
6101	109446	69915
6102	109465	69898
6103	109484	69880
6104	109516	69871
6105	109534	69853
6106	109551	69835
6107	109569	69817
6108	109586	69798
6109	109603	69780
6110	109622	69763
6111	109640	69745
6112	109656	69726
6113	109674	69708
6114	109691	69689
6115	109708	69671
6116	109726	69652
6117	109743	69634
6118	109761	69616
6119	109778	69597
6120	109796	69580
6121	109814	69562
6122	109833	69545
6123	109853	69528
6124	109883	69518
6125	109901	69500
6126	109919	69482
6127	109936	69464
6128	109952	69444
6129	109969	69426
6130	109988	69408
6131	110006	69390
6132	110023	69372
6133	110039	69353
6134	110058	69335
6135	110075	69317
6136	110092	69298
6137	110111	69281
6138	110128	69262
6139	110146	69245
6140	110166	69228
6141	110181	69209
6142	110198	69190
6143	110215	69171
6144	110232	69153
6145	110262	69142
6146	110280	69125
6147	110298	69106
6148	110316	69088
6149	110332	69070
6150	110349	69051
6151	110367	69033
6152	110384	69015
6153	110403	68997
6154	110420	68978
6155	110438	68961
6156	110456	68943
6157	110475	68925
6158	110492	68907
6159	110509	68889
6160	110528	68871
6161	110546	68854
6162	110563	68835
6163	110581	68817
6164	110599	68799
6165	110627	68787
6166	110644	68769
6167	110663	68751
6168	110679	68732
6169	110697	68714
6170	110713	68696
6171	110731	68677
6172	110748	68659
6173	110765	68641
6174	110783	68622
6175	110800	68604
6176	110818	68586
6177	110836	68568
6178	110854	68550
6179	110871	68532
6180	110888	68513
6181	110908	68497
6182	110927	68480
6183	110944	68461
6184	110963	68444
6185	110994	68434
6186	111013	68416
6187	111029	68397
6188	111047	68379
6189	111064	68360
6190	111083	68343
6191	111100	68325
6192	111117	68306
6193	111135	68288
6194	111152	68270
6195	111171	68253
6196	111188	68234
6197	111204	68215
6198	111222	68197
6199	111239	68179
6200	111257	68161
6201	111274	68142
6202	111294	68125
6203	111311	68107
6204	111330	68090
6205	111348	68072
6206	111378	68061
6207	111395	68043
6208	111412	68024
6209	111430	68006
6210	111450	67989
6211	111469	67972
6212	111489	67956
6213	111508	67938
6214	111525	67920
6215	111543	67902
6216	111562	67884
6217	111580	67867
6218	111598	67849
6219	111616	67831
6220	111632	67812
6221	111651	67795
6222	111671	67777
6223	111692	67762
6224	111719	67749
6225	111742	67734
6226	111764	67719
6227	111787	67704
6228	111809	67688
6229	111834	67675
6230	111854	67658
6231	111876	67642
6232	111897	67626
6233	111915	67608
6234	111931	67589
6235	111950	67572
6236	111968	67554
6237	111986	67536
6238	112004	67518
6239	112020	67499
6240	112036	67480
6241	112051	67460
6242	112068	67441
6243	112083	67422
6244	112101	67404
6245	112129	67392
6246	112145	67373
6247	112162	67354
6248	112178	67335
6249	112197	67318
6250	112214	67299
6251	112231	67281
6252	112248	67262
6253	112264	67244
6254	112280	67224
6255	112297	67206
6256	112316	67188
6257	112336	67172
6258	112358	67156
6259	112378	67140
6260	112398	67123
6261	112420	67107
6262	112443	67092
6263	112463	67076
6264	112485	67060
6265	112504	67043
6266	112520	67023
6267	112537	67005
6268	112553	66986
6269	112570	66967
6270	112588	66949
6271	112605	66931
6272	112623	66913
6273	112640	66894
6274	112657	66876
6275	112681	66862
6276	112703	66846
6277	112752	66847
6278	112776	66832
6279	112797	66816
6280	112819	66800
6281	112837	66783
6282	112855	66764
6283	112871	66745
6284	112888	66727
6285	112905	66708
6286	112921	66689
6287	112936	66670
6288	112954	66652
6289	112971	66633
6290	112986	66613
6291	113002	66594
6292	113019	66576
6293	113036	66557
6294	113052	66538
6295	113068	66519
6296	113085	66500
6297	113101	66481
6298	113121	66464
6299	113144	66449
6300	113166	66434
6301	113190	66419
6302	113212	66404
6303	113232	66387
6304	113253	66371
6305	113275	66355
6306	113295	66338
6307	113315	66321
6308	113333	66304
6309	113348	66284
6310	113363	66265
6311	113380	66246
6312	113397	66227
6313	113414	66209
6314	113429	66189
6315	113446	66171
6316	113465	66153
6317	113483	66135
6318	113501	66117
6319	113518	66099
6320	113535	66080
6321	113553	66062
6322	113585	66053
6323	113602	66034
6324	113619	66016
6325	113637	65998
6326	113656	65980
6327	113677	65964
6328	113697	65947
6329	113718	65931
6330	113737	65914
6331	113756	65896
